"","Estimate","Est.Error","Q2.5","Q97.5","Treebank"
"upperAsymptote_Intercept",0.951050473341631,0.000731868904595792,0.949642401778217,0.952510183866389,"UD_Afrikaans-AfriBooms"
"lowerAsymptote_Intercept",0.324312922363949,0.00358656920686936,0.317377958846366,0.331404209495211,"UD_Afrikaans-AfriBooms"
"growthRate_Intercept",0.00320226273264212,8.65032293844271e-05,0.00303574256267066,0.00337560539824796,"UD_Afrikaans-AfriBooms"
"delta_Intercept",0.372734197906658,0.005661592259495,0.361897753540164,0.383930384255074,"UD_Afrikaans-AfriBooms"
"upperAsymptote_Intercept1",0.952999497929734,0.000445793964602551,0.952128051367391,0.953888133274277,"UD_Hebrew-HTB"
"lowerAsymptote_Intercept1",0.153836639944614,0.00159976242094492,0.150670092114656,0.157020314979616,"UD_Hebrew-HTB"
"growthRate_Intercept1",0.00402190325271599,5.02833054555497e-05,0.00392346121104472,0.00411926970732731,"UD_Hebrew-HTB"
"delta_Intercept1",0.238533930224647,0.00123231551757918,0.236140254424729,0.240949836566673,"UD_Hebrew-HTB"
"upperAsymptote_Intercept2",0.957886938014145,0.0009299412961045,0.956109435500699,0.959747314813349,"UD_Italian-ParTUT"
"lowerAsymptote_Intercept2",0.195600577721836,0.00450980956874338,0.186828430773108,0.204435085793856,"UD_Italian-ParTUT"
"growthRate_Intercept2",0.00314339883029076,9.23225283820298e-05,0.00296600432992755,0.00333184706947971,"UD_Italian-ParTUT"
"delta_Intercept2",0.339874329577833,0.00511573504841651,0.330081370449931,0.350081387406996,"UD_Italian-ParTUT"
"upperAsymptote_Intercept3",0.933048016030071,0.00110747578094441,0.93092511114067,0.935271797483996,"UD_Faroese-FarPaHC"
"lowerAsymptote_Intercept3",0.29614755931591,0.00569841138679926,0.284863171647153,0.307278834465515,"UD_Faroese-FarPaHC"
"growthRate_Intercept3",0.0026240038745907,8.61539130100709e-05,0.00245622614264361,0.00280350517526709,"UD_Faroese-FarPaHC"
"delta_Intercept3",0.497990143084621,0.012284110363581,0.473431771827877,0.522083309327675,"UD_Faroese-FarPaHC"
"upperAsymptote_Intercept4",0.901876291283569,0.00159359436113739,0.898868262683579,0.905098818555305,"UD_Armenian-ArmTDP"
"lowerAsymptote_Intercept4",0.327754768075006,0.0056578145099162,0.316677126721868,0.33880219378705,"UD_Armenian-ArmTDP"
"growthRate_Intercept4",0.00100012201244451,2.97533831001737e-05,0.000943859548974504,0.00106032878860756,"UD_Armenian-ArmTDP"
"delta_Intercept4",0.428552521033685,0.00858333699425246,0.411752285588149,0.445389348643848,"UD_Armenian-ArmTDP"
"upperAsymptote_Intercept5",0.923234794402037,0.000406321814046439,0.922445746064339,0.924048638978518,"UD_Basque-BDT"
"lowerAsymptote_Intercept5",0.341924021351324,0.00225336025352705,0.337470093912155,0.346265719944323,"UD_Basque-BDT"
"growthRate_Intercept5",0.000816929259142286,9.70685724283845e-06,0.000798280488373962,0.000836248376366429,"UD_Basque-BDT"
"delta_Intercept5",0.399157999809787,0.00255340589893947,0.394179997006564,0.404124233332966,"UD_Basque-BDT"
"upperAsymptote_Intercept6",0.959391688880242,0.000324873477652504,0.958755944511797,0.960016943263849,"UD_Slovenian-SSJ"
"lowerAsymptote_Intercept6",0.144585057871176,0.00283109060559551,0.139190516456825,0.150087949032395,"UD_Slovenian-SSJ"
"growthRate_Intercept6",0.00114972638272775,1.41371394477521e-05,0.00112167786921986,0.00117749534297517,"UD_Slovenian-SSJ"
"delta_Intercept6",0.357812218346355,0.00191648593368805,0.353996747868595,0.36162996513505,"UD_Slovenian-SSJ"
"upperAsymptote_Intercept7",0.917692307014037,0.000538342848147901,0.916666352179315,0.918771980768234,"UD_English-EWT"
"lowerAsymptote_Intercept7",0.0658432615858133,0.00610014643139769,0.0538805873279016,0.0779565159318217,"UD_English-EWT"
"growthRate_Intercept7",0.00144072391162899,3.53518646873291e-05,0.00137204925548897,0.00151219597842747,"UD_English-EWT"
"delta_Intercept7",0.391682013795126,0.00453077324873981,0.38276790730236,0.40046749052012,"UD_English-EWT"
"upperAsymptote_Intercept8",0.956696989155501,0.00062207754941695,0.955491681896429,0.957952784566951,"UD_Persian-PerDT"
"lowerAsymptote_Intercept8",0.243463830856349,0.00331147596070139,0.236773639256523,0.24990638468613,"UD_Persian-PerDT"
"growthRate_Intercept8",0.00339717759968506,8.94847320597842e-05,0.00322515414763484,0.00357254181552087,"UD_Persian-PerDT"
"delta_Intercept8",0.259248441038655,0.00266458128870245,0.254081787811868,0.264553498445631,"UD_Persian-PerDT"
"upperAsymptote_Intercept9",0.961212562856535,0.00111530141394839,0.959079834356873,0.963516812831007,"UD_Manx-Cadhan"
"lowerAsymptote_Intercept9",0.600580997542951,0.00294052450533258,0.594715394288561,0.606454340996918,"UD_Manx-Cadhan"
"growthRate_Intercept9",0.00301772129792121,8.95708394748212e-05,0.0028496586414226,0.00320232605900255,"UD_Manx-Cadhan"
"delta_Intercept9",0.562637224962621,0.0168313195023938,0.529643668114149,0.595959524213846,"UD_Manx-Cadhan"
"upperAsymptote_Intercept10",0.920795748511165,0.00210340194729893,0.916888875533264,0.925222605420314,"UD_Italian-MarkIT"
"lowerAsymptote_Intercept10",0.29974318421486,0.0057982716910085,0.288525127769465,0.311184541833237,"UD_Italian-MarkIT"
"growthRate_Intercept10",0.00208315449413496,7.26441334131729e-05,0.00194699503115588,0.00222983336252967,"UD_Italian-MarkIT"
"delta_Intercept10",0.415890227409816,0.0106913648936379,0.394991117554671,0.437059914169639,"UD_Italian-MarkIT"
"upperAsymptote_Intercept11",0.933141793014669,0.000466384646025012,0.932251653928229,0.934072584612129,"UD_Western_Armenian-ArmTDP"
"lowerAsymptote_Intercept11",0.124534390358022,0.00395298662738756,0.116748353382745,0.132296626851819,"UD_Western_Armenian-ArmTDP"
"growthRate_Intercept11",0.00191064419249557,3.77649889947214e-05,0.00183731433693551,0.00198559219244443,"UD_Western_Armenian-ArmTDP"
"delta_Intercept11",0.353216950920231,0.0031708551703049,0.346967150069588,0.359419422077091,"UD_Western_Armenian-ArmTDP"
"upperAsymptote_Intercept12",0.909649251824622,0.00101502359205514,0.907682286712648,0.911680337744997,"UD_Maltese-MUDT"
"lowerAsymptote_Intercept12",0.193283249279799,0.00442198536412587,0.184484558916214,0.201885446726949,"UD_Maltese-MUDT"
"growthRate_Intercept12",0.00168829189027048,3.06804752988513e-05,0.0016279369757009,0.00174890718790996,"UD_Maltese-MUDT"
"delta_Intercept12",0.53586484761565,0.00771300976555812,0.520780644303567,0.551347866818468,"UD_Maltese-MUDT"
"upperAsymptote_Intercept13",0.83028026802686,0.00227299231763572,0.825904960172657,0.834829904865056,"UD_Erzya-JR"
"lowerAsymptote_Intercept13",0.431021450649373,0.00375094119968918,0.423541732553367,0.438507471350672,"UD_Erzya-JR"
"growthRate_Intercept13",0.00114771341547938,2.97723343021564e-05,0.00109125303265536,0.00120948994377897,"UD_Erzya-JR"
"delta_Intercept13",0.655692509412616,0.0169559676866728,0.623381284529121,0.689762819642812,"UD_Erzya-JR"
"upperAsymptote_Intercept14",0.961553139932736,0.000616322602260297,0.960346292719426,0.962750270516275,"UD_French-Sequoia"
"lowerAsymptote_Intercept14",0.0857745426636802,0.00413255484692005,0.0778114374058589,0.0940131688192215,"UD_French-Sequoia"
"growthRate_Intercept14",0.00372969784163932,8.94098460980539e-05,0.00355870705151091,0.00391040011932088,"UD_French-Sequoia"
"delta_Intercept14",0.360181585694241,0.00428524677086223,0.351884501669017,0.368729064106327,"UD_French-Sequoia"
"upperAsymptote_Intercept15",0.89887888172772,0.000786104249466799,0.897317767044849,0.900438599852758,"UD_Slovenian-SST"
"lowerAsymptote_Intercept15",0.057056904072437,0.00885853814030158,0.0392758357893611,0.073976339931939,"UD_Slovenian-SST"
"growthRate_Intercept15",0.00134593447928602,3.61657649229077e-05,0.00127823391669164,0.00141910224425248,"UD_Slovenian-SST"
"delta_Intercept15",0.600656045255341,0.0130881349377563,0.575064607344307,0.627039327045686,"UD_Slovenian-SST"
"upperAsymptote_Intercept16",0.923637354802078,0.000941212967062464,0.921831914147072,0.92552181169779,"UD_Swedish-LinES"
"lowerAsymptote_Intercept16",0.0799911411091542,0.00857652276540765,0.0631631529003272,0.0969469527035924,"UD_Swedish-LinES"
"growthRate_Intercept16",0.0020264927472889,7.23475471379387e-05,0.00189217887824534,0.00217232825738309,"UD_Swedish-LinES"
"delta_Intercept16",0.449197949362073,0.00975796352566007,0.429913374499809,0.46850632953692,"UD_Swedish-LinES"
"upperAsymptote_Intercept17",0.910308877808668,0.000552098451704312,0.909214080856607,0.911395273989363,"UD_German-GSD"
"lowerAsymptote_Intercept17",0.153283965890837,0.00816850705354399,0.137631106542635,0.169324294569493,"UD_German-GSD"
"growthRate_Intercept17",0.00125297261903134,3.92610729028691e-05,0.00117966230965622,0.00133186980331044,"UD_German-GSD"
"delta_Intercept17",0.473070611883165,0.00860540971542091,0.456308525461371,0.490577340499575,"UD_German-GSD"
"upperAsymptote_Intercept18",0.895993901822132,0.0134785946443118,0.872687307302583,0.904972919991043,"UD_Icelandic-GC"
"lowerAsymptote_Intercept18",0.112414572712728,0.0148587150877518,0.0885840936503597,0.128707753492087,"UD_Icelandic-GC"
"growthRate_Intercept18",1.57931445903315,2.75036050503037,0.00134627107580146,6.34650534227436,"UD_Icelandic-GC"
"delta_Intercept18",0.337367601700508,0.502673069221815,0.119837920938328,0.368593289758005,"UD_Icelandic-GC"
"upperAsymptote_Intercept19",0.626435846350243,0.0265275631102329,0.579425017087771,0.68619025394344,"UD_Lithuanian-HSE"
"lowerAsymptote_Intercept19",0.257676778382651,0.0669467099471785,0.12569811969824,0.392139545449367,"UD_Lithuanian-HSE"
"growthRate_Intercept19",4.93747804028653,2.91203659969077,0.183130757502867,9.69840966877636,"UD_Lithuanian-HSE"
"delta_Intercept19",4.81089041820697,3.01034771885021,0.096873278837431,9.7662458033945,"UD_Lithuanian-HSE"
"upperAsymptote_Intercept20",0.944614794046938,0.000725061613269418,0.943240167382329,0.946038063235165,"UD_Greek-GDT"
"lowerAsymptote_Intercept20",0.247987812419569,0.0045411033054804,0.239228638784527,0.256821580606042,"UD_Greek-GDT"
"growthRate_Intercept20",0.002402690473653,6.39901928557751e-05,0.00228054845469453,0.00253041649203056,"UD_Greek-GDT"
"delta_Intercept20",0.403252587058054,0.00603776025085149,0.391507366091714,0.414901267317098,"UD_Greek-GDT"
"upperAsymptote_Intercept21",0.919111546198792,0.000755220759739592,0.917633012712133,0.920631299601266,"UD_Finnish-TDT"
"lowerAsymptote_Intercept21",0.121639809063972,0.00648862641057326,0.108940974054494,0.134549951673723,"UD_Finnish-TDT"
"growthRate_Intercept21",0.000715049466012376,1.73357883747365e-05,0.000681493025050541,0.000749220917955872,"UD_Finnish-TDT"
"delta_Intercept21",0.397773215688139,0.00450299100665484,0.389002514218097,0.406528103291918,"UD_Finnish-TDT"
"upperAsymptote_Intercept22",0.946171991688928,0.00077806538049888,0.944700908377609,0.947707676436084,"UD_English-ParTUT"
"lowerAsymptote_Intercept22",0.339414833039802,0.00415686244021224,0.331355221707078,0.347557316710423,"UD_English-ParTUT"
"growthRate_Intercept22",0.0027220079990912,8.36239688543326e-05,0.00256463938298259,0.00289232482163039,"UD_English-ParTUT"
"delta_Intercept22",0.371821698602449,0.00627997718449048,0.359621578578985,0.38418018800079,"UD_English-ParTUT"
"upperAsymptote_Intercept23",0.937055039964148,0.001276251105604,0.934678835118051,0.939606071277175,"UD_Pomak-Philotis"
"lowerAsymptote_Intercept23",0.266439427457682,0.00374075111250761,0.259099988280747,0.273794379952538,"UD_Pomak-Philotis"
"growthRate_Intercept23",0.00286363858852459,6.57637212810614e-05,0.00273892875277882,0.0029965264334793,"UD_Pomak-Philotis"
"delta_Intercept23",0.43678774518582,0.00773236030361257,0.421506190557825,0.452017330192186,"UD_Pomak-Philotis"
"upperAsymptote_Intercept24",0.929013371079868,0.00125986421486309,0.926615097403825,0.931544045916065,"UD_English-LinES"
"lowerAsymptote_Intercept24",0.066883182086245,0.0118929914877704,0.0438837480785214,0.0902904441626798,"UD_English-LinES"
"growthRate_Intercept24",0.0022540620017976,0.000112785130554376,0.00204680059027458,0.00249261576034827,"UD_English-LinES"
"delta_Intercept24",0.444398951919558,0.0136094301904823,0.418291905333765,0.471373449656476,"UD_English-LinES"
"upperAsymptote_Intercept25",0.942482875216353,0.0087044712708971,0.924718970025684,0.948126218559166,"UD_Italian-VIT"
"lowerAsymptote_Intercept25",0.201977344836893,0.0214150292333023,0.144949964857099,0.248654458809789,"UD_Italian-VIT"
"growthRate_Intercept25",1.43497085446504,2.83803300935106,0.00198833166500249,8.92346626776263,"UD_Italian-VIT"
"delta_Intercept25",1.23394538748843,2.24617930574572,0.117591928689482,8.76114713090247,"UD_Italian-VIT"
"upperAsymptote_Intercept26",0.911378078110973,0.00383855876740738,0.904737979191334,0.919547295302485,"UD_Italian-ParlaMint"
"lowerAsymptote_Intercept26",0.402165334041138,0.00514259793453291,0.39239659291996,0.412459852424488,"UD_Italian-ParlaMint"
"growthRate_Intercept26",0.00300053339349266,0.000131177532601553,0.00274937742068945,0.0032691868367501,"UD_Italian-ParlaMint"
"delta_Intercept26",0.446710642748271,0.0199382472818461,0.407374308237237,0.485604532178093,"UD_Italian-ParlaMint"
"upperAsymptote_Intercept27",0.919515161891993,0.00226425779532475,0.915339814774487,0.924219477274019,"UD_Galician-TreeGal"
"lowerAsymptote_Intercept27",0.171228030179932,0.0034926270585421,0.164407386997325,0.177971140157745,"UD_Galician-TreeGal"
"growthRate_Intercept27",0.00305303151263479,6.90223583287377e-05,0.00291817930139732,0.00319332067069293,"UD_Galician-TreeGal"
"delta_Intercept27",0.371847588497846,0.00690885009742651,0.358207359035879,0.385207338710276,"UD_Galician-TreeGal"
"upperAsymptote_Intercept28",0.896694453019159,0.000644072863500184,0.895449170680559,0.89796527245704,"UD_Wolof-WTB"
"lowerAsymptote_Intercept28",0.218856845427849,0.00278259541708573,0.213205794909811,0.224274837437423,"UD_Wolof-WTB"
"growthRate_Intercept28",0.00191055606165701,2.56543644962612e-05,0.00186165787446482,0.00196166350011539,"UD_Wolof-WTB"
"delta_Intercept28",0.490943425959103,0.00491080353276132,0.481412439634782,0.500730823410944,"UD_Wolof-WTB"
"upperAsymptote_Intercept29",0.948283918923842,0.000480775654888226,0.947349917643389,0.949222922109333,"UD_Romanian-Nonstandard"
"lowerAsymptote_Intercept29",0.313560471930898,0.00424902807682916,0.305343483030259,0.321915661758522,"UD_Romanian-Nonstandard"
"growthRate_Intercept29",0.000964409604288897,2.07034127064942e-05,0.000924614381289166,0.00100681363795089,"UD_Romanian-Nonstandard"
"delta_Intercept29",0.378232609289261,0.00377691888124028,0.370964014987335,0.385783861682626,"UD_Romanian-Nonstandard"
"upperAsymptote_Intercept30",0.946185484674428,0.000605570011374359,0.945035134115561,0.947374974586829,"UD_Swedish-Talbanken"
