Description,Time,Values
UD_Western_Armenian-ArmTDP,87000,0.9352236527033372
UD_Western_Armenian-ArmTDP,87250,0.935607734692354
UD_Western_Armenian-ArmTDP,87500,0.9342231533751852
UD_Western_Armenian-ArmTDP,87750,0.9359145326274462
UD_Western_Armenian-ArmTDP,88000,0.9337287107372092
UD_Western_Armenian-ArmTDP,88250,0.9358521341811352
UD_Western_Armenian-ArmTDP,88500,0.934930198208872
UD_Western_Armenian-ArmTDP,88750,0.9342413954958716
UD_Western_Armenian-ArmTDP,89000,0.9345141003242206
UD_Western_Armenian-ArmTDP,89250,0.9342225415120304
UD_Western_Armenian-ArmTDP,89500,0.9350180780488122
UD_Western_Armenian-ArmTDP,89750,0.934586600706194
UD_Maltese-MUDT,0,0.4105766680184027
UD_Maltese-MUDT,250,0.6471088906343071
UD_Maltese-MUDT,500,0.6976904529469423
UD_Maltese-MUDT,750,0.7434888431353049
UD_Maltese-MUDT,1000,0.771282481115644
UD_Maltese-MUDT,1250,0.7877908181228626
UD_Maltese-MUDT,1500,0.7956428725178666
UD_Maltese-MUDT,1750,0.8109072076021584
UD_Maltese-MUDT,2000,0.8172612916412036
UD_Maltese-MUDT,2250,0.820097201169603
UD_Maltese-MUDT,2500,0.833682277019651
UD_Maltese-MUDT,2750,0.8378399155248604
UD_Maltese-MUDT,3000,0.8453751515049251
UD_Maltese-MUDT,3250,0.8538000810934948
UD_Maltese-MUDT,3500,0.8580504539361209
UD_Maltese-MUDT,3750,0.8619726323705513
UD_Maltese-MUDT,4000,0.8684529375366469
UD_Maltese-MUDT,4250,0.872928476542891
UD_Maltese-MUDT,4500,0.8771306979453531
UD_Maltese-MUDT,4750,0.8797213889157958
UD_Maltese-MUDT,5000,0.8813482876172428
UD_Maltese-MUDT,5250,0.8836025891219583
UD_Maltese-MUDT,5500,0.8855047926627339
UD_Maltese-MUDT,5750,0.8837008947406182
UD_Maltese-MUDT,6000,0.8838280499464753
UD_Maltese-MUDT,6250,0.8861044965759733
UD_Maltese-MUDT,6500,0.8898350163178694
UD_Maltese-MUDT,6750,0.8910409315971144
UD_Maltese-MUDT,7000,0.888563132706676
UD_Maltese-MUDT,7250,0.8924716443730616
UD_Maltese-MUDT,7500,0.8925864753769974
UD_Maltese-MUDT,7750,0.8927827711967018
UD_Maltese-MUDT,8000,0.8944408023522892
UD_Maltese-MUDT,8250,0.8945785685055726
UD_Maltese-MUDT,8500,0.8967499732826034
UD_Maltese-MUDT,8750,0.8966500803949081
UD_Maltese-MUDT,9000,0.8975207891195283
UD_Maltese-MUDT,9250,0.8988343174011925
UD_Maltese-MUDT,9500,0.8998465981172086
UD_Maltese-MUDT,9750,0.8985253173400166
UD_Maltese-MUDT,10000,0.9019952738814788
UD_Maltese-MUDT,10250,0.9020541353246596
UD_Maltese-MUDT,10500,0.9024475339972764
UD_Maltese-MUDT,10750,0.9010430956560772
UD_Maltese-MUDT,11000,0.9013734377451788
UD_Maltese-MUDT,11250,0.905456167477712
UD_Maltese-MUDT,11500,0.9062307928604636
UD_Maltese-MUDT,11750,0.905634497800004
UD_Maltese-MUDT,12000,0.9048252214826864
UD_Maltese-MUDT,12250,0.9060239545441428
UD_Maltese-MUDT,12500,0.9046545079965088
UD_Maltese-MUDT,12750,0.9058143411817
UD_Maltese-MUDT,13000,0.9041543154775296
UD_Maltese-MUDT,13250,0.9065328059224764
UD_Maltese-MUDT,13500,0.9076869845214453
UD_Maltese-MUDT,13750,0.9077910999345756
UD_Maltese-MUDT,14000,0.9091578499020764
UD_Maltese-MUDT,14250,0.9089162389319168
UD_Maltese-MUDT,14500,0.9071439421728412
UD_Maltese-MUDT,14750,0.9106790842669248
UD_Maltese-MUDT,15000,0.9100045535223842
UD_Maltese-MUDT,15250,0.9100295334319628
UD_Maltese-MUDT,15500,0.910927200971612
UD_Maltese-MUDT,15750,0.9113881526691868
UD_Maltese-MUDT,16000,0.911247613432852
UD_Maltese-MUDT,16250,0.9099524400660132
UD_Maltese-MUDT,16500,0.9117246857693307
UD_Maltese-MUDT,16750,0.9131334628152552
UD_Maltese-MUDT,17000,0.9136133753902818
UD_Maltese-MUDT,17250,0.911772315984036
UD_Maltese-MUDT,17500,0.9122631347487156
UD_Maltese-MUDT,17750,0.9143011279145395
UD_Maltese-MUDT,18000,0.914268331664399
UD_Maltese-MUDT,18250,0.9142966285386738
UD_Maltese-MUDT,18500,0.9156297076121168
UD_Maltese-MUDT,18750,0.9144135472074836
UD_Maltese-MUDT,19000,0.9140657199761508
UD_Maltese-MUDT,19250,0.9151051137143632
UD_Maltese-MUDT,19500,0.9126181221627606
UD_Maltese-MUDT,19750,0.915098721811726
UD_Maltese-MUDT,20000,0.9129771874644128
UD_Maltese-MUDT,20250,0.913979995456176
UD_Maltese-MUDT,20500,0.9153081541408844
UD_Maltese-MUDT,20750,0.9130829631466272
UD_Erzya-JR,0,0.6034317962491159
UD_Erzya-JR,250,0.6550147135349523
UD_Erzya-JR,500,0.6911187974294403
UD_Erzya-JR,750,0.7192527401408264
UD_Erzya-JR,1000,0.7289394754873908
UD_Erzya-JR,1250,0.7413185703711118
UD_Erzya-JR,1500,0.749421830874955
UD_Erzya-JR,1750,0.7604402956186221
UD_Erzya-JR,2000,0.7770643106971745
UD_Erzya-JR,2250,0.7820938243778126
UD_Erzya-JR,2500,0.787056469333013
UD_Erzya-JR,2750,0.7905388400058456
UD_Erzya-JR,3000,0.7954161715149904
UD_Erzya-JR,3250,0.7990093466999825
UD_Erzya-JR,3500,0.8042795186689266
UD_Erzya-JR,3750,0.8085519685109714
UD_Erzya-JR,4000,0.8111480998704331
UD_Erzya-JR,4250,0.8085230549007589
UD_Erzya-JR,4500,0.8131147114834241
UD_Erzya-JR,4750,0.8181247038322293
UD_Erzya-JR,5000,0.8194664388863231
UD_Erzya-JR,5250,0.8186797369088901
UD_Erzya-JR,5500,0.8193235419395581
UD_Erzya-JR,5750,0.8210956861592873
UD_Erzya-JR,6000,0.8249039977605158
UD_Erzya-JR,6250,0.8246592408759813
UD_Erzya-JR,6500,0.8265109260451301
UD_Erzya-JR,6750,0.828514717914163
UD_Erzya-JR,7000,0.8302895981194334
UD_Erzya-JR,7250,0.8287476215686789
UD_Erzya-JR,7500,0.8300108598571594
UD_Erzya-JR,7750,0.8308518542908895
UD_Erzya-JR,8000,0.8318668859511926
UD_Erzya-JR,8250,0.8331405675101422
UD_Erzya-JR,8500,0.8324189803999396
UD_Erzya-JR,8750,0.8341562570065081
UD_Erzya-JR,9000,0.8343201734037542
UD_Erzya-JR,9250,0.8343185426545784
UD_Erzya-JR,9500,0.834165364019233
UD_Italian-Old,0,0.6321561150149968
UD_Italian-Old,250,0.7104863898651325
UD_Italian-Old,500,0.7388266700931906
UD_Italian-Old,750,0.7580209105432606
UD_Italian-Old,1000,0.7635733391302932
UD_Italian-Old,1250,0.7827470037709778
UD_Italian-Old,1500,0.7965640541760197
UD_Italian-Old,1750,0.805462451152093
UD_Italian-Old,2000,0.810787690259358
UD_Italian-Old,2250,0.819688241347207
UD_Italian-Old,2500,0.8235880127062486
UD_Italian-Old,2750,0.832317253343891
UD_Italian-Old,3000,0.8360909529796204
UD_Italian-Old,3250,0.8386428806541609
UD_Italian-Old,3500,0.8471888498887533
UD_Italian-Old,3750,0.8493676457995771
UD_Italian-Old,4000,0.8488821352521498
UD_Italian-Old,4250,0.8508801582737204
UD_Italian-Old,4500,0.8520165726888177
UD_Italian-Old,4750,0.8555958978993862
UD_Italian-Old,5000,0.8593633366921452
UD_Italian-Old,5250,0.8603887497356284
UD_Italian-Old,5500,0.8647450874389222
UD_Italian-Old,5750,0.8651461117743043
UD_Italian-Old,6000,0.8650706662320508
UD_Italian-Old,6250,0.8659656112159502
UD_Italian-Old,6500,0.8671556582494147
UD_Italian-Old,6750,0.871996034299116
UD_Italian-Old,7000,0.8737543157077757
UD_Italian-Old,7250,0.8762148217659222
UD_Italian-Old,7500,0.8762541530785432
UD_Italian-Old,7750,0.8758285148555763
UD_Italian-Old,8000,0.8784180498667725
UD_Italian-Old,8250,0.877801503754948
UD_Italian-Old,8500,0.8790953329559574
UD_Italian-Old,8750,0.8801740919959272
UD_Italian-Old,9000,0.8832182373158421
UD_Italian-Old,9250,0.8818428886155816
UD_Italian-Old,9500,0.8835766964988462
UD_Italian-Old,9750,0.8848468055947325
UD_Italian-Old,10000,0.885849221396139
UD_Italian-Old,10250,0.8859449291785128
UD_Italian-Old,10500,0.8868605443439193
UD_Italian-Old,10750,0.8863603211399993
UD_Italian-Old,11000,0.8892258944135594
UD_Italian-Old,11250,0.8886055554713077
UD_Italian-Old,11500,0.8892109127802593
UD_Italian-Old,11750,0.8908933405261443
UD_Italian-Old,12000,0.8918500774628054
UD_Italian-Old,12250,0.8957388580026505
UD_Italian-Old,12500,0.8947547727916884
UD_Italian-Old,12750,0.8966763998436531
UD_Italian-Old,13000,0.8961903682302929
UD_Italian-Old,13250,0.8963209125449061
UD_Italian-Old,13500,0.8961029832993184
UD_Italian-Old,13750,0.8979979478586103
UD_Italian-Old,14000,0.8963611848947793
UD_Italian-Old,14250,0.8977257995381576
UD_Italian-Old,14500,0.9007774569216284
UD_Italian-Old,14750,0.9019110195987516
UD_Italian-Old,15000,0.9021922732015012
UD_Italian-Old,15250,0.900977429359112
UD_Italian-Old,15500,0.902741884159012
UD_Italian-Old,15750,0.903698085307978
UD_Italian-Old,16000,0.9040365775579088
UD_Italian-Old,16250,0.9041885583404028
UD_Italian-Old,16500,0.9047614498131672
UD_Italian-Old,16750,0.904960576664234
UD_Italian-Old,17000,0.9050379769560336
UD_Italian-Old,17250,0.904699513598712
UD_Italian-Old,17500,0.9045111632949664
UD_Italian-Old,17750,0.906810722588263
UD_Italian-Old,18000,0.9060596703440968
UD_Italian-Old,18250,0.9063392625493712
UD_Italian-Old,18500,0.9068828147005432
UD_Italian-Old,18750,0.907845812682071
UD_Italian-Old,19000,0.9067735344384844
UD_Italian-Old,19250,0.9067515514237848
UD_Italian-Old,19500,0.9070715723537404
UD_Italian-Old,19750,0.9079892751471276
UD_Italian-Old,20000,0.9087666959151756
UD_Italian-Old,20250,0.9079865792916496
UD_Italian-Old,20500,0.9089465016742644
UD_Italian-Old,20750,0.9095551804441606
UD_Italian-Old,21000,0.910289859979588
UD_Italian-Old,21250,0.911435435175392
UD_Italian-Old,21500,0.9101756879326028
UD_Italian-Old,21750,0.9120315936964412
UD_Italian-Old,22000,0.91355645475841
UD_Italian-Old,22250,0.9139480718323392
UD_Italian-Old,22500,0.9153149946718042
UD_Italian-Old,22750,0.9147277880653408
UD_Italian-Old,23000,0.9132008145588156
UD_Italian-Old,23250,0.9135518602241316
UD_Italian-Old,23500,0.91542874166603
UD_Italian-Old,23750,0.9152158973143396
UD_Italian-Old,24000,0.9166680842479462
UD_Italian-Old,24250,0.916093280742643
UD_Italian-Old,24500,0.916467247855664
UD_Italian-Old,24750,0.915123426567524
UD_Italian-Old,25000,0.9168936455338624
UD_Italian-Old,25250,0.9173616965693788
UD_Italian-Old,25500,0.9176910237993784
UD_Italian-Old,25750,0.9179592706269234
UD_Italian-Old,26000,0.9184542716879972
UD_Italian-Old,26250,0.9189800975196066
UD_Italian-Old,26500,0.9194587945324624
UD_Italian-Old,26750,0.9205558620699256
UD_Italian-Old,27000,0.9204315112078492
UD_Italian-Old,27250,0.9215466932896232
UD_Italian-Old,27500,0.920970291360429
UD_Italian-Old,27750,0.9218519820520522
UD_Italian-Old,28000,0.9217057037669772
UD_Italian-Old,28250,0.9215416776231702
UD_Italian-Old,28500,0.9222857648503754
UD_Italian-Old,28750,0.9218220621835612
UD_Italian-Old,29000,0.9223182045602728
UD_Italian-Old,29250,0.921927010388164
UD_Italian-Old,29500,0.921690186319192
UD_Italian-Old,29750,0.9226311444746658
UD_Italian-Old,30000,0.9232010510190362
UD_Italian-Old,30250,0.923121226023681
UD_Italian-Old,30500,0.923590145658404
UD_Italian-Old,30750,0.923156368599193
UD_Italian-Old,31000,0.923862441959806
UD_Italian-Old,31250,0.9233318881415788
UD_Italian-Old,31500,0.9242560794608256
UD_Italian-Old,31750,0.9250157672177748
UD_Italian-Old,32000,0.9237056734019228
UD_Italian-Old,32250,0.9244089592659372
UD_Italian-Old,32500,0.9247001502004762
UD_Italian-Old,32750,0.924003933615279
UD_Italian-Old,33000,0.92637915141386
UD_Italian-Old,33250,0.9253672194163592
UD_Italian-Old,33500,0.9235868203092856
UD_Italian-Old,33750,0.9245066085194504
UD_Italian-Old,34000,0.923669199813523
UD_Italian-Old,34250,0.925048216822358
UD_Italian-Old,34500,0.9257014038601262
UD_Italian-Old,34750,0.9256786573859294
UD_Italian-Old,35000,0.9263349705027344
UD_Italian-Old,35250,0.9260143380805744
UD_Italian-Old,35500,0.9273074820754184
UD_Italian-Old,35750,0.926098913069601
UD_Italian-Old,36000,0.925292783545171
UD_Italian-Old,36250,0.9273571028390696
UD_Italian-Old,36500,0.9259410621495908
UD_Italian-Old,36750,0.9262226624985516
UD_Italian-Old,37000,0.9264841266519008
UD_Italian-Old,37250,0.9274470370765177
UD_Italian-Old,37500,0.9269241468210848
UD_Italian-Old,37750,0.9273377517786
UD_Italian-Old,38000,0.9271453963933668
UD_Italian-Old,38250,0.926606313395956
UD_Italian-Old,38500,0.9262007227135928
UD_Italian-Old,38750,0.9275013089267315
UD_Italian-Old,39000,0.9283044993755254
UD_Italian-Old,39250,0.9268537201863348
UD_Italian-Old,39500,0.926866206558575
UD_Italian-Old,39750,0.9275483767875762
UD_Italian-Old,40000,0.9276868007966186
UD_Italian-Old,40250,0.927343235854164
UD_Italian-Old,40500,0.9283885713641392
UD_Italian-Old,40750,0.9275570829562244
UD_Italian-Old,41000,0.926876384958474
UD_Italian-Old,41250,0.9281073661485651
UD_Italian-Old,41500,0.9274494887107954
UD_Italian-Old,41750,0.9278335073431953
UD_Italian-Old,42000,0.9263607837366772
UD_Italian-Old,42250,0.9262291718931616
UD_Italian-Old,42500,0.926897601134046
UD_Italian-Old,42750,0.9274856478766044
UD_Italian-Old,43000,0.9280162369870708
UD_Italian-Old,43250,0.9281512685012092
UD_Italian-Old,43500,0.926073194540471
UD_Italian-Old,43750,0.9278118500091108
UD_Italian-Old,44000,0.9279870822658114
UD_Italian-Old,44250,0.9256082014582788
UD_Italian-Old,44500,0.9261067010356844
UD_Italian-Old,44750,0.927993047420627
UD_Italian-Old,45000,0.9273770009775898
UD_Italian-Old,45250,0.9264199371118608
UD_Italian-Old,45500,0.9276891246154804
UD_Italian-Old,45750,0.9275194670349496
UD_Italian-Old,46000,0.9282776107953238
UD_Italian-Old,46250,0.9278928587205306
UD_Italian-Old,46500,0.9277025711076684
UD_Italian-Old,46750,0.9285443574995174
UD_Italian-Old,47000,0.9269760790016612
UD_Italian-Old,47250,0.9275773702007484
UD_Italian-Old,47500,0.92741367732308
UD_Italian-Old,47750,0.9275007952968248
UD_Italian-Old,48000,0.9275367513920914
UD_Italian-Old,48250,0.9281521098549032
UD_Italian-Old,48500,0.9287950659427155
UD_Italian-Old,48750,0.928035037998346
UD_Italian-Old,49000,0.9289104038467249
UD_Italian-Old,49250,0.9290306053847328
UD_Italian-Old,49500,0.9287632532987072
UD_Italian-Old,49750,0.9287683947176838
UD_Italian-Old,50000,0.9287540176795486
UD_Italian-Old,50250,0.929593760952408
UD_Italian-Old,50500,0.9289947488397274
UD_Italian-Old,50750,0.9290701190930216
UD_Italian-Old,51000,0.9294011769064914
UD_Italian-Old,51250,0.9299928270334784
UD_Italian-Old,51500,0.9300194118571616
UD_Italian-Old,51750,0.9296288531548365
UD_Italian-Old,52000,0.929363268210659
UD_Italian-Old,52250,0.9313714038172528
UD_Italian-Old,52500,0.9295684346784998
UD_Italian-Old,52750,0.9296347400526552
UD_Slovenian-SST,0,0.21835576015337987
UD_Slovenian-SST,250,0.5908858159113185
UD_Slovenian-SST,500,0.67129078101653
UD_Slovenian-SST,750,0.7291648001486918
UD_Slovenian-SST,1000,0.7611212733459134
UD_Slovenian-SST,1250,0.7758816408478119
UD_Slovenian-SST,1500,0.7851531997400231
UD_Slovenian-SST,1750,0.7960794593319833
UD_Slovenian-SST,2000,0.804291279955553
UD_Slovenian-SST,2250,0.815083597788609
UD_Slovenian-SST,2500,0.8283050861229108
UD_Slovenian-SST,2750,0.8334551277146411
UD_Slovenian-SST,3000,0.8407099987387663
UD_Slovenian-SST,3250,0.8480696697553549
UD_Slovenian-SST,3500,0.8549107023262879
UD_Slovenian-SST,3750,0.8526275816678799
UD_Slovenian-SST,4000,0.855290663964909
UD_Slovenian-SST,4250,0.8541348318429504
UD_Slovenian-SST,4500,0.860335801659481
UD_Slovenian-SST,4750,0.8607519037470504
UD_Slovenian-SST,5000,0.8619566173863047
UD_Slovenian-SST,5250,0.8641362912820824
UD_Slovenian-SST,5500,0.8692500803169432
UD_Slovenian-SST,5750,0.8683288047057547
UD_Slovenian-SST,6000,0.8680082890847525
UD_Slovenian-SST,6250,0.8687202116769799
UD_Slovenian-SST,6500,0.8710624058893551
UD_Slovenian-SST,6750,0.8706007232865104
UD_Slovenian-SST,7000,0.8717327545324451
UD_Slovenian-SST,7250,0.8757898922942973
UD_Slovenian-SST,7500,0.8754831254773563
UD_Slovenian-SST,7750,0.8772941633025385
UD_Slovenian-SST,8000,0.8795156742455574
UD_Slovenian-SST,8250,0.8789430952482801
UD_Slovenian-SST,8500,0.8795552463607064
UD_Slovenian-SST,8750,0.8818600883276823
UD_Slovenian-SST,9000,0.884180041694045
UD_Slovenian-SST,9250,0.8861796924901112
UD_Slovenian-SST,9500,0.8843270071858406
UD_Slovenian-SST,9750,0.8870322149399126
UD_Slovenian-SST,10000,0.8875695580929382
UD_Slovenian-SST,10250,0.8898658775978051
UD_Slovenian-SST,10500,0.888380131088619
UD_Slovenian-SST,10750,0.8901559008729678
UD_Slovenian-SST,11000,0.8918107443374608
UD_Slovenian-SST,11250,0.8891707345817906
UD_Slovenian-SST,11500,0.8864204634540366
UD_Slovenian-SST,11750,0.8920572408591363
UD_Slovenian-SST,12000,0.8908762873074131
UD_Slovenian-SST,12250,0.8919502874592833
UD_Slovenian-SST,12500,0.8905133875999941
UD_Slovenian-SST,12750,0.8932465673204234
UD_Slovenian-SST,13000,0.891641002994171
UD_Slovenian-SST,13250,0.8952455568150816
UD_Slovenian-SST,13500,0.8930986663657049
UD_Slovenian-SST,13750,0.8934485666217632
UD_Slovenian-SST,14000,0.8970791116910729
UD_Slovenian-SST,14250,0.894779129148128
UD_Slovenian-SST,14500,0.8968499270467226
UD_Slovenian-SST,14750,0.8989851677527152
UD_Slovenian-SST,15000,0.897305981410127
UD_Slovenian-SST,15250,0.8977553440364361
UD_Slovenian-SST,15500,0.8969549906560339
UD_Slovenian-SST,15750,0.8993454056613043
UD_Slovenian-SST,16000,0.8971498257893066
UD_Slovenian-SST,16250,0.8975992396674406
UD_Slovenian-SST,16500,0.9010395755900112
UD_Slovenian-SST,16750,0.8999878752543137
UD_Slovenian-SST,17000,0.8969166212646038
UD_Slovenian-SST,17250,0.8994869308192128
UD_Slovenian-SST,17500,0.8987391851442975
UD_Slovenian-SST,17750,0.8994658116706449
UD_Slovenian-SST,18000,0.8996906326759996
UD_Slovenian-SST,18250,0.8999566874253505
UD_Slovenian-SST,18500,0.9015557710797942
UD_Slovenian-SST,18750,0.9019510984907944
UD_Slovenian-SST,19000,0.9015283408811448
UD_Slovenian-SST,19250,0.9001252487228063
UD_Slovenian-SST,19500,0.9020000268037311
UD_Slovenian-SST,19750,0.901462428236224
UD_Slovenian-SST,20000,0.9032923918867628
UD_Slovenian-SST,20250,0.9047154207899364
UD_Slovenian-SST,20500,0.9022434915783905
UD_Slovenian-SST,20750,0.903928885710783
UD_Slovenian-SST,21000,0.9041060676278552
UD_Slovenian-SST,21250,0.90109641509689
UD_Slovenian-SST,21500,0.9009145323466382
UD_Slovenian-SST,21750,0.9033567231530402
UD_Slovenian-SST,22000,0.9016271109275924
UD_Slovenian-SST,22250,0.903771028863701
UD_Slovenian-SST,22500,0.9028941850361232
UD_Slovenian-SST,22750,0.9054880214688382
UD_Slovenian-SST,23000,0.9006999413109773
UD_Slovenian-SST,23250,0.9018123062212716
UD_Slovenian-SST,23500,0.9034898946703078
UD_Slovenian-SST,23750,0.9034447486743123
UD_Slovenian-SST,24000,0.9055185174354848
UD_Slovenian-SST,24250,0.9045252411048968
UD_Slovenian-SST,24500,0.9039970429931788
UD_Slovenian-SST,24750,0.9086314821656885
UD_Slovenian-SST,25000,0.9046361494644364
UD_Slovenian-SST,25250,0.9038223037653992
UD_Slovenian-SST,25500,0.9038109815243792
UD_Slovenian-SST,25750,0.9070152297504273
UD_Slovenian-SST,26000,0.9066126961865092
UD_Slovenian-SST,26250,0.9049870204654076
UD_Slovenian-SST,26500,0.9047184281179782
UD_Slovenian-SST,26750,0.9053914228255034
UD_Slovenian-SST,27000,0.9066614443564448
UD_Slovenian-SST,27250,0.9067805163404384
UD_Slovenian-SST,27500,0.9073044524708308
UD_Slovenian-SST,27750,0.9090943473935637
UD_Slovenian-SST,28000,0.9079838866199444
UD_Slovenian-SST,28250,0.9066670169669944
UD_Slovenian-SST,28500,0.9097186465524716
UD_Slovenian-SST,28750,0.9092864014168558
UD_Slovenian-SST,29000,0.9043129107038608
UD_Slovenian-SST,29250,0.9080578008544916
UD_Slovenian-SST,29500,0.909836654939026
UD_Slovenian-SST,29750,0.9077677365377498
UD_Slovenian-SST,30000,0.9103345204487782
UD_Slovenian-SST,30250,0.9070761805055132
UD_Slovenian-SST,30500,0.90868236016107
UD_Slovenian-SST,30750,0.9081715025020608
UD_Slovenian-SST,31000,0.9115127961504242
UD_Slovenian-SST,31250,0.9104386654387544
UD_Slovenian-SST,31500,0.9097936760034158
UD_Slovenian-SST,31750,0.9105080708081312
UD_Slovenian-SST,32000,0.9097674078925776
UD_Slovenian-SST,32250,0.9086568149342258
UD_Slovenian-SST,32500,0.9101816044299532
UD_Slovenian-SST,32750,0.9088259110371788
UD_Slovenian-SST,33000,0.909752225947586
UD_Slovenian-SST,33250,0.9078712935265754
UD_Slovenian-SST,33500,0.9077334705325286
UD_Slovenian-SST,33750,0.9073197278771996
UD_Slovenian-SST,34000,0.9067720102789246
UD_Slovenian-SST,34250,0.9088487879433844
UD_Slovenian-SST,34500,0.9053162406543576
UD_Slovenian-SST,34750,0.9096546022434788
UD_Slovenian-SST,35000,0.908077571698713
UD_Slovenian-SST,35250,0.9061374810412752
UD_Slovenian-SST,35500,0.9055116383753496
UD_Slovenian-SST,35750,0.907579614050555
UD_Slovenian-SST,36000,0.9068512206087678
UD_Slovenian-SST,36250,0.9067424215151524
UD_Slovenian-SST,36500,0.9079835103710978
UD_Slovenian-SST,36750,0.906679455274821
UD_Slovenian-SST,37000,0.9064876067000004
UD_Slovenian-SST,37250,0.9087730599191248
UD_Slovenian-SST,37500,0.9069430725013512
UD_Slovenian-SST,37750,0.9074997593314672
UD_Slovenian-SST,38000,0.906988666963978
UD_Slovenian-SST,38250,0.905544110136184
UD_Slovenian-SST,38500,0.9047779215886192
UD_Slovenian-SST,38750,0.9089941924683944
UD_Slovenian-SST,39000,0.908688460104062
UD_Slovenian-SST,39250,0.9088787162125028
UD_Slovenian-SST,39500,0.9070155458992069
UD_Slovenian-SST,39750,0.9078094203777964
UD_Slovenian-SST,40000,0.908901683766464
UD_Slovenian-SST,40250,0.9094756685442318
UD_Slovenian-SST,40500,0.9076014980296389
UD_Slovenian-SST,40750,0.9086256332987852
UD_Slovenian-SST,41000,0.9108181060056012
UD_Slovenian-SST,41250,0.907384596387354
UD_Slovenian-SST,41500,0.9089031548468324
UD_Slovenian-SST,41750,0.909107970067628
UD_Slovenian-SST,42000,0.910464689301171
UD_Slovenian-SST,42250,0.9095966640045858
UD_Slovenian-SST,42500,0.9090668669150028
UD_Slovenian-SST,42750,0.9097566488653582
UD_Slovenian-SST,43000,0.908775874675388
UD_Slovenian-SST,43250,0.9117352947483264
UD_Slovenian-SST,43500,0.91136597932053
UD_Slovenian-SST,43750,0.9094738825760732
UD_Slovenian-SST,44000,0.9121468445943574
UD_Slovenian-SST,44250,0.9118808074676386
UD_Slovenian-SST,44500,0.9104272914632316
UD_Slovenian-SST,44750,0.9088680815353936
UD_Slovenian-SST,45000,0.9092941381475292
UD_Slovenian-SST,45250,0.9082418400623908
UD_Slovenian-SST,45500,0.9093133473905936
UD_Slovenian-SST,45750,0.909715729410802
UD_Slovenian-SST,46000,0.910030135170993
UD_Slovenian-SST,46250,0.9091640351774726
UD_Slovenian-SST,46500,0.9100624720503754
UD_Slovenian-SST,46750,0.9094182602814104
UD_Slovenian-SST,47000,0.9072243357374858
UD_Slovenian-SST,47250,0.9071132889425606
UD_Slovenian-SST,47500,0.9071070802011024
UD_Slovenian-SST,47750,0.9086660815594908
UD_Slovenian-SST,48000,0.9075819844381068
UD_Slovenian-SST,48250,0.9065505999776008
UD_Slovenian-SST,48500,0.9077141856164792
UD_Slovenian-SST,48750,0.9091788240937
UD_Slovenian-SST,49000,0.9091559968143944
UD_Slovenian-SST,49250,0.9069228373368464
UD_Slovenian-SST,49500,0.907731643350267
UD_Slovenian-SST,49750,0.9073550137189882
UD_Slovenian-SST,50000,0.9079379434697702
UD_Slovenian-SST,50250,0.9085173402804606
UD_Slovenian-SST,50500,0.9058949536690584
UD_Slovenian-SST,50750,0.9068468424935364
UD_Slovenian-SST,51000,0.9059126714334128
UD_Slovenian-SST,51250,0.9067330602029752
UD_Slovenian-SST,51500,0.906211007457014
UD_Slovenian-SST,51750,0.9074118318045088
UD_Slovenian-SST,52000,0.9070962490979274
UD_Swedish-LinES,0,0.5181854639519445
UD_Swedish-LinES,250,0.6681985319585366
UD_Swedish-LinES,500,0.7110637135307345
UD_Swedish-LinES,750,0.7443502149474961
UD_Swedish-LinES,1000,0.7665369048548212
UD_Swedish-LinES,1250,0.7857760316451934
UD_Swedish-LinES,1500,0.8029853687213611
UD_Swedish-LinES,1750,0.8097772870143539
UD_Swedish-LinES,2000,0.8147798969008264
UD_Swedish-LinES,2250,0.821901407185317
UD_Swedish-LinES,2500,0.8313484891593065
UD_Swedish-LinES,2750,0.8371203240418472
UD_Swedish-LinES,3000,0.844358954166945
UD_Swedish-LinES,3250,0.8486744446222692
UD_Swedish-LinES,3500,0.8553399917334241
UD_Swedish-LinES,3750,0.8584300544477274
UD_Swedish-LinES,4000,0.8642515771004843
UD_Swedish-LinES,4250,0.867235275517719
UD_Swedish-LinES,4500,0.8699702349545291
UD_Swedish-LinES,4750,0.8740295129166316
UD_Swedish-LinES,5000,0.8772298270832807
UD_Swedish-LinES,5250,0.8807547250803419
UD_Swedish-LinES,5500,0.8808183054829946
UD_Swedish-LinES,5750,0.8807914850034967
UD_Swedish-LinES,6000,0.8861333540136671
UD_Swedish-LinES,6250,0.8867805645807011
UD_Swedish-LinES,6500,0.8881665119566016
UD_Swedish-LinES,6750,0.88980268493595
UD_Swedish-LinES,7000,0.8905284012129038
UD_Swedish-LinES,7250,0.8909367412866556
UD_Swedish-LinES,7500,0.8909152691494349
UD_Swedish-LinES,7750,0.8933138579840487
UD_Swedish-LinES,8000,0.8942353666623298
UD_Swedish-LinES,8250,0.8967900324066914
UD_Swedish-LinES,8500,0.8970240054727047
UD_Swedish-LinES,8750,0.8961570638806313
UD_Swedish-LinES,9000,0.8971001127906212
UD_Swedish-LinES,9250,0.8975742624683841
UD_Swedish-LinES,9500,0.8972802868300124
UD_Swedish-LinES,9750,0.8978719940772284
UD_Swedish-LinES,10000,0.8994575284247437
UD_Swedish-LinES,10250,0.8999246387255392
UD_Swedish-LinES,10500,0.9027373558337648
UD_Swedish-LinES,10750,0.9013333699871604
