"","Select_size.x","Select_size.predicted","Select_size.std.error","Select_size.conf.low","Select_size.conf.high","Select_size.group","upperAsymptote","lowerAsymptote","growthRate","delta","Growth_Rate","Treebank"
"1155",1900,0.853408430746863,0.00155230116303384,0.850079250188391,0.856671098628307,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,2.95642808095437e-05,"UD_Italian-ParlaMint"
"1156",2000,0.856252231036992,0.00152057674909316,0.852980204689378,0.859460239125452,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,2.73235285263897e-05,"UD_Italian-ParlaMint"
"1157",2100,0.858873459684466,0.0014858134812048,0.855679505433612,0.862016975339939,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,2.53224504996798e-05,"UD_Italian-ParlaMint"
"1158",2200,0.861315844103044,0.00145534596543498,0.85816274406351,0.864395548872235,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,2.35274300767921e-05,"UD_Italian-ParlaMint"
"1159",2300,0.863579237485122,0.0014289595096671,0.86050694962198,0.86660292404496,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,2.19106809499586e-05,"UD_Italian-ParlaMint"
"1160",2400,0.865693746161117,0.00140156931916686,0.862689313908115,0.86864658900426,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,2.04490499335742e-05,"UD_Italian-ParlaMint"
"1161",2500,0.867670300474985,0.00137416184409542,0.864739326674672,0.870529102986945,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.91231017178121e-05,"UD_Italian-ParlaMint"
"1162",2600,0.869517252218399,0.0013427941138107,0.866653870170829,0.872313192726093,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.79164111943995e-05,"UD_Italian-ParlaMint"
"1163",2700,0.871246838515304,0.00131003930147662,0.868463277700548,0.873958274735485,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.68150105576067e-05,"UD_Italian-ParlaMint"
"1164",2800,0.872864570116859,0.00127584127387265,0.870157107131441,0.875502870565415,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.58069531793996e-05,"UD_Italian-ParlaMint"
"1165",2900,0.874398884630796,0.00124522933105425,0.8717628660644,0.876973967490785,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.48819665477586e-05,"UD_Italian-ParlaMint"
"1166",3000,0.875837488660999,0.00121560124307677,0.873262508267815,0.878331689275412,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.40311738162914e-05,"UD_Italian-ParlaMint"
"1167",3100,0.877203939023979,0.00118947235455064,0.874694298441725,0.879628507507881,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.32468687019985e-05,"UD_Italian-ParlaMint"
"1168",3200,0.878488953348373,0.00116516436845261,0.876040387156883,0.880835011612846,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.252233222229e-05,"UD_Italian-ParlaMint"
"1169",3300,0.879710968142422,0.00113536605518002,0.877326183834345,0.882018711303674,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.18516825095414e-05,"UD_Italian-ParlaMint"
"1170",3400,0.8808629499945,0.00111285258794084,0.878533809370043,0.883116912763649,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.12297509729965e-05,"UD_Italian-ParlaMint"
"1171",3500,0.881947341595508,0.00109465090422766,0.87967935539784,0.884170320173334,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.06519795949157e-05,"UD_Italian-ParlaMint"
"1172",3600,0.882984335622957,0.00107565592368758,0.880758569941021,0.885153102103493,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,1.01143352912532e-05,"UD_Italian-ParlaMint"
"1173",3700,0.88396983403781,0.00105880036633941,0.881790151843478,0.886107558327899,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,9.61323813631115e-06,"UD_Italian-ParlaMint"
"1174",3800,0.884908147814935,0.0010374645217318,0.882740563409739,0.887020535326441,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,9.14550091689918e-06,"UD_Italian-ParlaMint"
"1175",3900,0.88580027042404,0.0010321332241151,0.883655752050309,0.887892264770065,"Select_size",0.911378078110973,0.402165334041138,0.00300053339349266,0.446710642748271,8.70827799587143e-06,"UD_Italian-ParlaMint"
