"","Estimate","Est.Error","Q2.5","Q97.5","Treebank"
"growthRate_Intercept93",0.00108615775103006,9.10478931488529e-06,0.00106816701166515,0.00110385135454237,"UD_Catalan-AnCora"
"delta_Intercept93",0.328046829496943,0.00119579992063768,0.325746764829395,0.330391863541169,"UD_Catalan-AnCora"
"upperAsymptote_Intercept94",0.971141370940449,0.0086930069799665,0.954234712498303,0.97670206518461,"UD_Romanian-SiMoNERo"
"lowerAsymptote_Intercept94",0.385206446651132,0.0129803763776379,0.360898368904517,0.41565113888732,"UD_Romanian-SiMoNERo"
"growthRate_Intercept94",1.67225832236923,3.29551615032079,0.00285921145877105,9.44724817256241,"UD_Romanian-SiMoNERo"
"delta_Intercept94",1.02071286956113,2.08714538184735,0.116180545211109,8.34850862163315,"UD_Romanian-SiMoNERo"
"upperAsymptote_Intercept95",0.940732945425586,0.00121494249808493,0.938380039403191,0.943180676543717,"UD_Scottish_Gaelic-ARCOSG"
"lowerAsymptote_Intercept95",0.37334959065955,0.00502951271235486,0.36338528949996,0.382982324932255,"UD_Scottish_Gaelic-ARCOSG"
"growthRate_Intercept95",0.000590133920512586,1.56714639658949e-05,0.000560525632624715,0.000621094137210362,"UD_Scottish_Gaelic-ARCOSG"
"delta_Intercept95",0.3895912866734,0.00556424156704233,0.378585905486318,0.400730358684189,"UD_Scottish_Gaelic-ARCOSG"
"upperAsymptote_Intercept96",0.884086434358624,0.00165307289724949,0.880952817783327,0.887433245885623,"UD_Uyghur-UDT"
"lowerAsymptote_Intercept96",0.444758877029766,0.00219261554402382,0.440406199875366,0.44903681011887,"UD_Uyghur-UDT"
"growthRate_Intercept96",0.00109955737502447,2.22426232449555e-05,0.00105591442575803,0.00114297728677913,"UD_Uyghur-UDT"
"delta_Intercept96",0.412143038207797,0.00606534577259316,0.400376285190544,0.424065089139914,"UD_Uyghur-UDT"
"upperAsymptote_Intercept97",0.914721893102632,0.000508885461692528,0.913733358886818,0.915722977392275,"UD_Turkish-Kenet"
"lowerAsymptote_Intercept97",0.492312249388353,0.00200238984728583,0.488353800711354,0.49622995602951,"UD_Turkish-Kenet"
